InstanceID,Season,Year,Month,HourofDay,Holiday,DayofWeek,WorkingDay,WeatherForecast,Temperature,FeltTemperature,Humidity,WindSpeed,DayofMonth,AverageRideDurationPreviousDay_Min,City_Detroit,WeekofYear,RidesBooked
60538,Winter,4.0,January,22.0,0.0,Tuesday,1.0,Clear,5.185,10.302,0.7,0.0896,10.0,6.815,1.0,2.0,342
40957,Spring,3.0,May,16.0,0.0,Tuesday,1.0,Clear,19.567000000000004,21.1208,0.31,0.1045,10.0,28.125,1.0,19.0,981
59780,Fall,3.0,September,8.0,0.0,Sunday,0.0,Mist,17.969,19.0604,0.88,0.0,25.0,28.92,1.0,38.0,258
26606,Winter,4.0,March,4.0,0.0,Thursday,1.0,Clear,10.778,14.9396,0.77,0.1045,15.0,5.672,1.0,11.0,42
44077,Fall,4.0,December,18.0,0.0,Thursday,1.0,Mist,6.783,11.3322,0.71,0.194,20.0,32.428,1.0,51.0,1143
22182,Fall,,October,21.0,0.0,Tuesday,1.0,LightRain,17.969,18.547,0.94,0.1045,2.0,14.498,1.0,40.0,867
23414,Fall,3.0,November,17.0,0.0,Wednesday,1.0,Clear,10.778,14.9396,0.62,0.194,2.0,25.294,1.0,44.0,1659
55152,Winter,4.0,February,18.0,0.0,Thursday,1.0,LightRain,6.783,11.3322,0.87,0.1343,16.0,23.342,1.0,7.0,1059
76399,Winter,3.0,January,7.0,0.0,Saturday,0.0,Clear,-6.001,0.5168,0.44,0.2836,22.0,22.298,1.0,3.0,24
81621,Summer,4.0,August,9.0,0.0,Friday,1.0,Clear,21.165,8.241600000000002,0.58,0.1045,17.0,8.496,1.0,33.0,1134
17308,Summer,3.0,September,0.0,0.0,Saturday,0.0,Clear,17.969,18.547,0.94,0.0,10.0,13.723,1.0,36.0,348
21490,Summer,3.0,August,16.0,0.0,Sunday,0.0,Clear,25.16,24.2114,0.36,0.3881,28.0,30.884,1.0,34.0,1473
87950,Fall,3.0,November,0.0,0.0,Saturday,0.0,Clear,6.783,11.848999999999998,0.76,0.1045,26.0,29.915,1.0,47.0,141
15419,Summer,3.0,July,8.0,0.0,Sunday,0.0,Clear,20.366,21.6376,0.79,0.2239,3.0,5.874,1.0,26.0,276
11213,Summer,3.0,July,23.0,0.0,Tuesday,1.0,Clear,24.361000000000004,24.2114,0.52,0.0,12.0,7.736,1.0,28.0,237
75007,Fall,3.0,December,16.0,0.0,Wednesday,1.0,LightRain,9.979,14.422800000000002,0.94,0.194,7.0,31.709,1.0,49.0,93
92279,Fall,4.0,October,14.0,0.0,Thursday,1.0,Clear,21.165,22.151,0.61,0.2537,4.0,25.039,1.0,40.0,801
45301,Fall,4.0,October,8.0,0.0,Wednesday,1.0,Mist,9.18,13.909400000000002,0.76,0.0,17.0,,1.0,42.0,2451
48899,Winter,3.0,February,1.0,0.0,Saturday,0.0,Clear,-1.2069999999999992,7.211400000000001,0.86,0.0,12.0,30.625,1.0,6.0,72
39259,Summer,3.0,June,20.0,0.0,Thursday,1.0,Clear,22.763,22.151,0.33,0.194,30.0,10.47,1.0,26.0,1020
75752,Fall,3.0,October,3.0,0.0,Monday,1.0,Clear,7.581999999999998,12.879200000000004,0.81,0.0,3.0,12.785,1.0,40.0,21
94587,Summer,3.0,July,0.0,0.0,Sunday,0.0,Clear,21.165,22.151,0.58,0.2239,3.0,16.939,1.0,26.0,432
91246,Winter,4.0,January,14.0,0.0,Monday,1.0,LightRain,1.989,7.728200000000001,0.75,0.1642,9.0,16.304,1.0,2.0,150
14928,Summer,3.0,August,6.0,0.0,Friday,1.0,Clear,17.969,21.1208,0.5,0.1343,12.0,8.219,1.0,32.0,228
37427,Winter,3.0,January,3.0,0.0,Saturday,0.0,Mist,-5.202,1.0302000000000002,0.41,0.2836,22.0,10.814,1.0,3.0,21
46269,Fall,3.0,September,15.0,0.0,Monday,1.0,Clear,21.963999999999995,23.1812,0.62,0.1343,26.0,9.952,1.0,39.0,627
39776,Spring,3.0,March,8.0,0.0,Tuesday,1.0,Mist,9.18,13.909400000000002,0.58,0.2985,22.0,7.885,1.0,12.0,1008
76650,Spring,4.0,April,11.0,0.0,Monday,1.0,Mist,10.778,14.9396,0.44,0.1045,30.0,5.848,1.0,18.0,489
70522,Summer,4.0,June,23.0,0.0,Saturday,0.0,Clear,21.963999999999995,22.151,0.44,0.0,23.0,18.084,1.0,25.0,675
79024,Summer,3.0,June,16.0,0.0,Thursday,1.0,Mist,22.763,23.1812,0.62,0.2985,,16.326,1.0,25.0,825
42896,Fall,3.0,December,18.0,0.0,Friday,1.0,Mist,5.984000000000001,10.302,0.45,0.2537,16.0,7.895,1.0,50.0,885
12159,Spring,3.0,April,14.0,0.0,Wednesday,1.0,Mist,9.979,14.422800000000002,0.77,0.2537,13.0,20.598,1.0,15.0,318
88838,Summer,4.0,August,10.0,0.0,Monday,1.0,Mist,23.562,23.1812,0.4,0.0,13.0,14.316,1.0,33.0,597
95614,Summer,3.0,September,4.0,0.0,Thursday,1.0,Clear,17.169999999999998,19.5772,0.78,0.1045,15.0,14.766,1.0,37.0,21
64429,Winter,3.0,March,9.0,0.0,Tuesday,1.0,Clear,3.5870000000000006,8.7584,0.41,0.1642,8.0,27.346,1.0,10.0,453
16806,Summer,4.0,August,3.0,0.0,Friday,1.0,Clear,18.768,20.6074,0.73,0.0,24.0,24.121,1.0,34.0,24
22785,Fall,3.0,October,4.0,0.0,Sunday,0.0,Clear,9.979,14.422800000000002,0.54,0.194,16.0,22.178,1.0,41.0,36
84504,Winter,3.0,February,8.0,0.0,Sunday,0.0,Clear,3.5870000000000006,10.302,0.87,0.0,27.0,8.343,1.0,8.0,105
39802,Spring,3.0,June,5.0,0.0,Friday,1.0,Clear,19.567000000000004,20.6074,0.78,0.1642,10.0,14.47,1.0,23.0,84
34029,Spring,4.0,April,8.0,0.0,Friday,1.0,Clear,8.380999999999998,13.392600000000002,0.46,0.1642,13.0,12.009,1.0,15.0,1689
17862,Summer,4.0,August,12.0,0.0,Sunday,0.0,Clear,27.557,27.302000000000007,0.47,0.5224,5.0,10.67,1.0,31.0,1473
74602,Summer,4.0,August,13.0,0.0,Thursday,1.0,Clear,25.959,24.7282,0.38,0.0896,23.0,18.591,1.0,34.0,1038
67070,Summer,4.0,July,8.0,0.0,Sunday,0.0,Clear,24.361000000000004,25.2416,0.62,0.1045,1.0,16.409,1.0,26.0,426
89869,Winter,4.0,February,4.0,0.0,Tuesday,1.0,Clear,5.984000000000001,9.7886,0.42,0.3582,28.0,19.013,1.0,9.0,6
36511,Winter,3.0,February,19.0,0.0,Wednesday,1.0,LightRain,-1.2069999999999992,4.120800000000001,0.86,0.2537,9.0,7.04,1.0,6.0,264
59493,Spring,3.0,May,11.0,0.0,Tuesday,1.0,Mist,15.572000000000005,18.0302,0.83,0.4179,17.0,28.737,1.0,20.0,390
10255,Summer,3.0,September,11.0,0.0,Sunday,0.0,Clear,13.974,17.0,0.68,0.2239,18.0,25.81,1.0,37.0,951
87210,Summer,4.0,July,9.0,0.0,Saturday,0.0,Clear,26.758,28.3322,0.59,0.1642,7.0,14.423,1.0,27.0,768
28138,,3.0,October,12.0,0.0,Monday,1.0,Mist,13.974,17.0,0.68,0.1045,24.0,34.482,1.0,43.0,660
69960,Summer,4.0,September,5.0,0.0,Saturday,0.0,Clear,15.572000000000005,18.0302,0.83,0.3284,22.0,8.705,1.0,38.0,51
16927,Summer,4.0,September,7.0,0.0,Thursday,1.0,Clear,14.773,17.5168,0.77,0.0,13.0,8.622,1.0,37.0,1713
78576,Spring,3.0,June,13.0,0.0,Wednesday,1.0,Clear,29.155,27.818800000000003,0.37,0.194,1.0,23.106,1.0,22.0,462
21118,Spring,3.0,April,2.0,0.0,Friday,1.0,LightRain,6.783,11.3322,0.76,0.1642,8.0,23.745,1.0,14.0,39
16517,Summer,4.0,September,17.0,0.0,,0.0,Clear,23.562,24.7282,0.66,0.0896,2.0,26.98,1.0,35.0,1509
10226,Winter,4.0,February,16.0,0.0,Friday,1.0,Clear,9.979,14.422800000000002,0.32,0.2985,17.0,10.821,1.0,7.0,921
26143,Spring,4.0,March,18.0,0.0,Saturday,0.0,Mist,10.778,14.9396,0.72,0.4627,31.0,17.167,1.0,13.0,1023
82580,Summer,4.0,July,17.0,0.0,Saturday,0.0,Clear,31.552,28.849000000000004,0.26,0.1343,7.0,14.181,1.0,27.0,837
49100,Spring,4.0,May,23.0,0.0,Thursday,1.0,Clear,12.376,15.9698,0.48,0.1045,10.0,6.761,1.0,19.0,405
54519,Fall,3.0,December,2.0,0.0,Thursday,1.0,Clear,4.386000000000002,9.2718,0.65,0.2239,8.0,21.209,1.0,49.0,12
38052,Summer,4.0,June,14.0,0.0,Saturday,0.0,Clear,24.361000000000004,23.1812,0.33,0.2537,23.0,17.727,1.0,25.0,1827
81042,Summer,4.0,July,11.0,0.0,Thursday,1.0,Clear,25.16,25.758400000000005,0.55,0.1045,19.0,25.624,1.0,29.0,648
85512,Summer,3.0,July,22.0,0.0,Sunday,0.0,Clear,22.763,23.698,0.66,0.2239,10.0,17.96,1.0,27.0,429
89335,Fall,3.0,November,14.0,0.0,Tuesday,1.0,LightRain,9.18,13.909400000000002,0.94,0.194,29.0,22.609,1.0,48.0,108
21242,Winter,3.0,January,4.0,0.0,Sunday,0.0,Clear,3.5870000000000006,8.7584,0.56,0.1642,16.0,17.594,1.0,2.0,3
50423,Winter,3.0,February,15.0,0.0,Friday,1.0,Clear,11.577,15.453000000000005,0.41,0.806,25.0,31.68,1.0,8.0,165
13560,Summer,4.0,June,22.0,0.0,Saturday,0.0,Clear,24.361000000000004,25.2416,0.62,0.1642,30.0,32.616,1.0,26.0,516
61983,Spring,3.0,May,16.0,0.0,Sunday,0.0,Mist,13.175,16.483200000000004,0.72,0.194,1.0,7.572,1.0,17.0,642
12708,Fall,4.0,December,7.0,0.0,Monday,1.0,Mist,6.783,12.3624,0.93,0.0,3.0,7.09,1.0,49.0,1188
11475,Winter,4.0,February,15.0,0.0,Wednesday,1.0,Clear,9.979,14.422800000000002,0.41,0.2239,15.0,6.215,1.0,7.0,513
36557,Winter,4.0,March,7.0,0.0,Thursday,1.0,Clear,9.979,14.422800000000002,0.77,0.3582,8.0,33.257,1.0,10.0,1002
33248,Spring,4.0,April,5.0,0.0,Wednesday,1.0,Clear,6.783,12.3624,0.66,0.0,25.0,23.177,1.0,17.0,72
81974,Summer,3.0,July,8.0,0.0,Saturday,0.0,Clear,26.758,26.7886,0.49,0.2537,23.0,31.702,1.0,29.0,327
35038,Spring,3.0,June,1.0,0.0,Sunday,0.0,Clear,18.768,19.5772,0.83,0.1045,12.0,15.962,1.0,23.0,279
17312,Spring,4.0,April,8.0,0.0,Friday,1.0,Clear,10.778,14.9396,0.94,0.0,20.0,24.044,1.0,16.0,2100
73910,Winter,3.0,February,20.0,0.0,Sunday,0.0,Clear,4.386000000000002,9.7886,0.61,0.1045,6.0,29.251,1.0,5.0,78
30515,Spring,3.0,March,9.0,0.0,Tuesday,1.0,Clear,4.386000000000002,8.7584,0.28,0.3881,29.0,21.951,1.0,13.0,516
97934,Fall,4.0,November,21.0,0.0,Sunday,0.0,Clear,10.778,14.9396,0.67,0.2239,11.0,25.534,1.0,45.0,513
73230,Fall,3.0,September,11.0,0.0,Wednesday,1.0,Mist,19.567000000000004,20.6074,0.83,0.1045,28.0,10.666,1.0,39.0,453
69324,Winter,4.0,February,0.0,0.0,Wednesday,1.0,Clear,5.984000000000001,11.848999999999998,0.57,0.0,15.0,24.587,1.0,7.0,66
16733,Fall,4.0,November,18.0,0.0,Friday,1.0,Clear,6.783,11.3322,0.53,0.1642,16.0,7.302,1.0,46.0,1515
27155,Spring,4.0,June,20.0,0.0,Tuesday,1.0,Clear,15.572000000000005,18.0302,0.49,0.2239,5.0,33.538,1.0,23.0,1245
41360,Summer,4.0,August,11.0,0.0,Saturday,0.0,Mist,21.963999999999995,23.1812,0.62,0.2836,25.0,10.651,1.0,34.0,1371
30865,Spring,3.0,April,6.0,0.0,Monday,1.0,Mist,13.175,16.483200000000004,1.0,0.0,25.0,14.094,1.0,17.0,198
79034,Fall,3.0,October,15.0,0.0,Monday,1.0,Clear,10.778,14.9396,0.47,0.1642,31.0,15.905,1.0,44.0,504
77575,Winter,4.0,January,20.0,0.0,Monday,1.0,Clear,5.185,10.302,0.39,0.1642,30.0,13.642,1.0,5.0,543
15772,Summer,3.0,July,0.0,0.0,Saturday,0.0,Clear,20.366,21.6376,0.47,0.0896,2.0,33.83,1.0,26.0,345
37699,Spring,3.0,May,16.0,0.0,Wednesday,1.0,Clear,17.169999999999998,20.0906,0.73,0.194,18.0,32.481,1.0,20.0,882
13633,Spring,3.0,May,12.0,0.0,Wednesday,1.0,Clear,22.763,23.1812,0.55,0.1343,25.0,13.162,1.0,21.0,630
26274,,3.0,March,19.0,0.0,Saturday,0.0,Mist,4.386000000000002,9.2718,0.45,0.2537,26.0,17.951,1.0,12.0,414
33600,Spring,4.0,March,16.0,0.0,Thursday,1.0,Clear,18.768,20.6074,0.65,0.194,22.0,7.511,1.0,12.0,1275
50095,Winter,4.0,January,18.0,0.0,Friday,1.0,Mist,1.1900000000000002,7.728200000000001,0.34,0.0896,20.0,24.5,1.0,3.0,903
10665,Spring,4.0,June,0.0,0.0,Saturday,0.0,Mist,15.572000000000005,18.0302,0.83,0.1343,2.0,14.661,1.0,22.0,258
56394,Fall,3.0,November,10.0,0.0,Thursday,1.0,Mist,10.778,14.9396,0.88,0.2239,10.0,9.988,1.0,45.0,351
93438,Fall,3.0,October,13.0,0.0,Friday,1.0,Clear,12.376,15.9698,0.48,0.3284,21.0,22.705,1.0,42.0,618
54553,Fall,4.0,October,7.0,0.0,Saturday,0.0,Clear,14.773,17.5168,0.83,0.2985,6.0,25.148,1.0,40.0,252
75216,Fall,4.0,October,3.0,0.0,Saturday,0.0,Clear,9.979,14.422800000000002,0.77,0.1343,20.0,19.647,1.0,42.0,87
15018,Spring,4.0,May,23.0,0.0,Wednesday,1.0,Clear,19.567000000000004,21.1208,0.65,0.1045,30.0,24.507,1.0,22.0,480
79701,Summer,4.0,September,0.0,0.0,Monday,1.0,Clear,14.773,17.5168,0.68,0.1642,17.0,32.114,1.0,38.0,135
94781,Summer,4.0,August,16.0,0.0,Sunday,0.0,Clear,25.959,25.758400000000005,0.46,0.2537,5.0,24.164,1.0,31.0,1263
69019,Spring,3.0,May,10.0,0.0,Tuesday,1.0,Clear,25.959,26.7886,0.56,0.1343,31.0,18.545,1.0,22.0,327
85173,Fall,3.0,October,4.0,0.0,Tuesday,1.0,Clear,8.380999999999998,13.392600000000002,0.87,0.1343,25.0,22.501,1.0,43.0,15
12857,Winter,4.0,March,14.0,0.0,Wednesday,1.0,Clear,21.165,21.6376,0.23,0.3284,14.0,34.615,1.0,11.0,672
94859,Fall,4.0,November,19.0,0.0,Friday,1.0,Mist,11.577,15.453000000000005,0.47,0.1642,23.0,12.76,1.0,47.0,462
42191,Fall,4.0,October,19.0,0.0,Wednesday,1.0,Mist,18.768,21.1208,0.53,0.0896,24.0,12.649,1.0,43.0,1716
89871,Winter,3.0,January,,0.0,Tuesday,1.0,LightRain,-0.4079999999999996,6.698,0.93,0.0896,11.0,15.573,1.0,2.0,57
45994,Fall,4.0,October,19.0,0.0,Tuesday,1.0,Mist,13.175,16.483200000000004,0.68,0.194,30.0,14.457,1.0,44.0,345
46612,Spring,4.0,June,22.0,0.0,Monday,1.0,Clear,15.572000000000005,18.0302,0.52,0.2836,4.0,17.775,1.0,23.0,504
20131,Winter,3.0,March,1.0,0.0,Sunday,0.0,Clear,5.984000000000001,9.7886,0.53,0.3582,20.0,30.071,1.0,11.0,72
47233,Winter,4.0,January,14.0,0.0,Saturday,0.0,Clear,8.380999999999998,13.392600000000002,0.5,0.3881,28.0,28.042,1.0,4.0,1086
66614,Fall,3.0,December,8.0,0.0,Saturday,0.0,Clear,2.788,8.7584,0.75,0.0896,3.0,21.45,1.0,48.0,189
51869,Summer,3.0,August,19.0,0.0,Wednesday,1.0,Clear,23.562,23.698,0.55,0.2239,17.0,6.15,1.0,33.0,1041
55502,Winter,4.0,February,21.0,0.0,Tuesday,1.0,Mist,7.581999999999998,12.3624,0.5,0.1045,14.0,32.749,1.0,7.0,327
62732,Summer,3.0,July,15.0,1.0,Monday,0.0,Clear,25.959,25.2416,0.43,0.0896,4.0,6.183,1.0,27.0,1224
51289,Summer,3.0,July,13.0,0.0,Friday,1.0,Mist,24.361000000000004,25.758400000000005,0.66,0.2836,8.0,30.276,1.0,27.0,687
36714,Summer,3.0,August,21.0,0.0,Friday,1.0,Clear,17.969,19.5772,0.83,0.1343,19.0,13.853,1.0,33.0,321
79387,Spring,3.0,June,4.0,0.0,Wednesday,1.0,Mist,20.366,21.6376,0.89,0.2239,1.0,24.948,1.0,22.0,12
78815,Summer,4.0,September,15.0,0.0,Sunday,0.0,Clear,21.963999999999995,22.151,0.32,0.2537,9.0,28.873,1.0,36.0,2088
43045,Spring,3.0,June,0.0,0.0,Friday,1.0,LightRain,21.165,22.151,0.65,0.2239,10.0,30.754,1.0,23.0,207
92582,Fall,3.0,November,10.0,0.0,Saturday,0.0,Clear,5.984000000000001,10.302,0.45,0.2537,19.0,9.229,1.0,46.0,600
94245,Winter,3.0,February,4.0,0.0,Wednesday,1.0,LightRain,1.989,7.211400000000001,0.93,0.2836,2.0,5.051,1.0,5.0,3
34461,Fall,4.0,December,12.0,0.0,Wednesday,1.0,Mist,6.783,12.3624,0.42,0.0,12.0,23.375,1.0,50.0,696
28156,Fall,3.0,November,19.0,0.0,Monday,1.0,Clear,11.577,15.453000000000005,0.59,0.0,7.0,11.782,1.0,45.0,900
43123,Spring,3.0,May,9.0,0.0,Sunday,0.0,Clear,15.572000000000005,18.0302,0.52,0.2239,8.0,16.685,1.0,18.0,480
32667,Spring,3.0,April,9.0,0.0,Wednesday,1.0,Mist,8.380999999999998,13.392600000000002,0.94,0.2239,13.0,16.77,1.0,15.0,195
32590,Summer,4.0,July,18.0,0.0,Monday,1.0,Clear,23.562,23.1812,0.48,0.1343,9.0,12.824,1.0,28.0,2616
13480,Spring,3.0,June,22.0,0.0,Friday,1.0,Clear,17.969,21.1208,0.35,0.0,3.0,15.932,1.0,22.0,513
42688,Spring,4.0,April,13.0,0.0,Wednesday,1.0,Mist,17.169999999999998,21.1208,0.46,0.2537,4.0,34.04,1.0,14.0,753
44508,Spring,4.0,June,16.0,0.0,Thursday,1.0,Clear,21.963999999999995,22.151,,0.2239,7.0,21.674,1.0,23.0,1398
19074,Spring,4.0,May,7.0,0.0,Tuesday,1.0,Mist,13.175,16.483200000000004,0.94,0.2537,1.0,7.599,1.0,18.0,507
60044,Fall,3.0,November,1.0,0.0,Saturday,0.0,Clear,5.984000000000001,10.302,0.45,0.2985,5.0,16.577,1.0,44.0,186
43157,Summer,4.0,August,16.0,0.0,Wednesday,1.0,LightRain,22.763,23.1812,0.55,0.2239,22.0,14.5,1.0,34.0,1380
28720,Fall,3.0,December,7.0,0.0,Monday,1.0,Clear,-1.2069999999999992,5.151000000000001,0.86,0.1343,12.0,12.017,1.0,50.0,705
60212,Spring,4.0,May,7.0,0.0,Thursday,1.0,Clear,17.169999999999998,19.0604,0.83,0.1045,24.0,22.515,1.0,21.0,1245
65274,Spring,3.0,March,8.0,0.0,Monday,1.0,Mist,5.185,9.2718,0.87,0.4179,21.0,27.481,1.0,12.0,294
86158,Fall,3.0,November,13.0,0.0,Thursday,1.0,Mist,13.974,17.0,0.48,0.2537,3.0,13.633,1.0,44.0,507
86967,Fall,4.0,October,13.0,0.0,Saturday,0.0,Clear,15.572000000000005,18.0302,0.43,0.1642,20.0,18.144,1.0,42.0,2142
49022,Winter,4.0,January,15.0,0.0,Saturday,0.0,Clear,9.18,13.909400000000002,0.47,0.3284,28.0,19.269,1.0,4.0,1230
33119,Spring,3.0,April,3.0,0.0,Sunday,0.0,Mist,8.380999999999998,13.392600000000002,0.87,0.1343,10.0,27.344,1.0,14.0,48
62967,Fall,3.0,October,2.0,0.0,Monday,1.0,Clear,7.581999999999998,12.3624,0.76,0.1045,3.0,12.983,1.0,40.0,12
67860,Winter,3.0,February,6.0,0.0,Friday,1.0,Clear,-2.805,6.1812000000000005,0.68,0.0,11.0,6.864,1.0,6.0,72
59119,,3.0,March,10.0,0.0,Monday,1.0,Mist,8.380999999999998,13.392600000000002,0.76,0.3881,21.0,33.352,1.0,12.0,186
93061,Winter,3.0,December,1.0,1.0,Monday,0.0,Clear,4.386000000000002,9.2718,0.56,0.194,26.0,28.199,1.0,52.0,30
68541,Spring,3.0,May,0.0,0.0,Monday,1.0,Clear,13.974,17.0,0.94,0.1045,16.0,17.684,1.0,20.0,114
45538,Spring,3.0,May,4.0,0.0,Sunday,0.0,Mist,13.974,17.0,1.0,0.0,15.0,20.645,1.0,19.0,39
40567,Spring,4.0,March,23.0,0.0,Friday,1.0,Clear,17.169999999999998,20.0906,0.69,0.2537,23.0,15.268,1.0,12.0,528
89342,Winter,3.0,December,16.0,1.0,Monday,0.0,Clear,7.581999999999998,11.3322,0.43,0.2836,26.0,26.556,1.0,52.0,291
73728,Summer,3.0,September,7.0,0.0,Wednesday,1.0,Clear,17.169999999999998,19.0604,0.83,0.1045,14.0,23.598,1.0,37.0,1110
58002,Spring,4.0,April,17.0,0.0,Thursday,1.0,Clear,13.175,16.483200000000004,0.31,0.1642,5.0,32.249,1.0,14.0,2466
86812,Summer,3.0,August,2.0,0.0,Sunday,0.0,Mist,21.165,22.667800000000003,0.84,0.2239,7.0,27.048,1.0,31.0,198
12662,Summer,3.0,July,7.0,0.0,Thursday,1.0,Mist,19.567000000000004,20.0906,0.89,0.1045,7.0,16.656,1.0,27.0,876
53409,Spring,4.0,April,4.0,0.0,Friday,1.0,Clear,9.979,14.422800000000002,0.94,0.1045,20.0,18.321,1.0,16.0,9
37568,Fall,4.0,October,12.0,0.0,Thursday,1.0,Clear,11.577,15.453000000000005,0.36,0.0,11.0,30.635,1.0,41.0,978
61676,Fall,4.0,November,19.0,0.0,Friday,1.0,Clear,7.581999999999998,11.848999999999998,0.46,0.2239,16.0,7.32,1.0,46.0,996
48425,Winter,4.0,January,13.0,0.0,Tuesday,1.0,Clear,11.577,15.453000000000005,0.36,0.2239,31.0,13.03,1.0,5.0,594
28997,Spring,3.0,June,13.0,0.0,Thursday,1.0,,25.16,23.1812,0.24,0.3582,2.0,20.141,1.0,22.0,609
64311,Winter,3.0,January,0.0,0.0,Wednesday,1.0,Mist,1.989,7.728200000000001,0.69,0.1343,26.0,20.325,1.0,4.0,51
51017,Spring,3.0,April,8.0,0.0,Monday,1.0,Clear,11.577,15.453000000000005,0.63,0.0,18.0,26.084,1.0,,891
92916,Spring,3.0,May,13.0,0.0,Monday,1.0,Clear,17.969,21.1208,0.38,0.2836,9.0,15.43,1.0,19.0,522
79315,Winter,4.0,February,6.0,0.0,Thursday,1.0,Mist,5.185,10.8188,0.7,0.0896,16.0,11.551,1.0,7.0,261
98934,Spring,3.0,June,11.0,0.0,Monday,1.0,Clear,19.567000000000004,21.1208,0.41,0.2985,13.0,18.078,1.0,24.0,477
41017,Spring,4.0,April,18.0,0.0,Monday,1.0,Clear,13.175,16.483200000000004,0.27,0.2537,2.0,18.072,1.0,14.0,1854
15072,Spring,3.0,June,11.0,0.0,Thursday,1.0,Clear,22.763,22.151,0.28,0.3881,2.0,34.054,1.0,22.0,495
66931,Winter,4.0,January,2.0,0.0,Sunday,0.0,Clear,7.581999999999998,11.3322,0.37,0.2836,8.0,20.306,1.0,1.0,201
64244,Summer,3.0,August,6.0,0.0,Wednesday,1.0,Clear,15.572000000000005,,0.73,0.0,24.0,13.253,1.0,34.0,324
16241,Summer,4.0,August,6.0,0.0,Tuesday,1.0,Mist,21.165,22.667800000000003,0.79,0.194,7.0,31.033,1.0,32.0,537
27557,Winter,4.0,January,6.0,0.0,Tuesday,1.0,Clear,4.386000000000002,9.2718,0.52,0.1642,31.0,5.137,1.0,5.0,312
90842,Winter,3.0,February,1.0,0.0,Friday,1.0,Clear,-2.805,4.6376,0.54,0.0896,11.0,14.084,1.0,6.0,21
56275,Winter,4.0,December,20.0,0.0,Monday,1.0,Mist,3.5870000000000006,8.7584,0.6,0.1642,31.0,21.771,1.0,1.0,267
94336,Winter,4.0,December,21.0,0.0,Saturday,0.0,Clear,1.989,7.211400000000001,0.51,0.2836,22.0,31.308,1.0,51.0,159
87876,Summer,3.0,July,18.0,0.0,Friday,1.0,Clear,25.16,23.1812,0.24,0.2537,1.0,31.03,1.0,26.0,1266
63486,Spring,4.0,March,17.0,0.0,Friday,1.0,Mist,21.963999999999995,22.151,0.42,0.1642,23.0,26.966,1.0,12.0,2871
10692,Fall,4.0,December,2.0,0.0,Sunday,0.0,Mist,6.783,11.848999999999998,0.87,0.0896,,29.19,1.0,50.0,261
71400,Summer,4.0,September,15.0,0.0,Friday,1.0,Mist,21.963999999999995,22.667800000000003,0.48,0.1343,14.0,15.211,1.0,37.0,1101
61636,Winter,4.0,December,3.0,0.0,Sunday,0.0,Mist,3.5870000000000006,7.728200000000001,0.56,0.4179,30.0,31.786,1.0,52.0,45
87117,Summer,3.0,August,1.0,0.0,Monday,1.0,Clear,21.963999999999995,23.698,0.74,0.194,1.0,18.605,1.0,31.0,51
64700,Winter,4.0,January,13.0,0.0,Monday,1.0,Clear,5.185,9.7886,0.31,0.194,30.0,15.216,1.0,5.0,396
50748,Summer,3.0,September,11.0,0.0,Thursday,1.0,Mist,20.366,21.6376,0.65,0.1343,15.0,18.962,1.0,37.0,477
67838,Fall,4.0,October,14.0,0.0,Sunday,0.0,Mist,10.778,14.9396,0.67,0.0,7.0,7.952,1.0,40.0,942
41172,Spring,4.0,May,5.0,0.0,Wednesday,1.0,Mist,15.572000000000005,18.0302,0.88,0.1343,9.0,19.12,1.0,19.0,84
85221,Winter,3.0,December,20.0,0.0,Thursday,1.0,Clear,4.386000000000002,9.7886,0.65,0.1045,29.0,16.052,1.0,52.0,288
10453,Summer,4.0,August,4.0,0.0,Wednesday,1.0,Clear,17.169999999999998,20.0906,0.73,0.2239,29.0,23.489,1.0,35.0,30
10202,Spring,4.0,April,3.0,0.0,Saturday,0.0,Clear,13.175,16.483200000000004,0.82,0.2239,21.0,16.805,1.0,16.0,87
35328,Fall,3.0,October,2.0,0.0,Thursday,1.0,Clear,11.577,15.453000000000005,0.67,0.194,6.0,17.378,1.0,,30
88458,Fall,3.0,November,14.0,0.0,Monday,1.0,Mist,12.376,15.9698,0.82,0.194,21.0,8.407,1.0,47.0,405
36904,Summer,3.0,September,12.0,0.0,Wednesday,1.0,Mist,18.768,20.0906,0.78,0.0896,21.0,21.212,1.0,38.0,579
31038,Winter,3.0,January,23.0,0.0,Monday,1.0,Clear,0.3909999999999992,7.211400000000001,0.55,0.1045,3.0,18.324,1.0,1.0,36
27890,Summer,3.0,July,6.0,0.0,Tuesday,1.0,Clear,20.366,21.6376,0.83,0.2239,26.0,12.776,1.0,30.0,330
74199,Spring,4.0,March,23.0,0.0,Saturday,0.0,Mist,7.581999999999998,11.3322,0.76,0.2836,31.0,32.445,,13.0,336
14487,Winter,3.0,February,10.0,0.0,Wednesday,1.0,Clear,3.5870000000000006,7.728200000000001,0.41,0.3881,16.0,12.604,1.0,7.0,207
82313,Fall,4.0,October,0.0,0.0,Saturday,0.0,Clear,7.581999999999998,12.3624,0.57,0.0896,13.0,10.605,1.0,41.0,747
95124,Summer,3.0,June,2.0,0.0,Tuesday,1.0,Mist,19.567000000000004,21.1208,0.74,0.0,28.0,32.848,1.0,26.0,33
23612,Spring,4.0,June,7.0,0.0,Sunday,0.0,Clear,13.175,16.483200000000004,0.68,0.1045,3.0,34.649,1.0,22.0,105
